x1 x2 x3 x4
1.777935734885686259e+02 1.979408061740297455e+02 1.575423037797848167e+02 6.524760829290461572e+01
1.778040745381018723e+02 1.979507363775477700e+02 1.575526452637579382e+02 6.524983555588022455e+01
1.778145683411382549e+02 1.979606607282042035e+02 1.575629901426389381e+02 6.525207252330639562e+01
1.778250548787609375e+02 1.979705792695298214e+02 1.575733383593546364e+02 6.525431922764241222e+01
1.778355341328042982e+02 1.979804920452074271e+02 1.575836898566658988e+02 6.525657570061019896e+01
1.778460060858496377e+02 1.979903990990659679e+02 1.575940445771748273e+02 6.525884197319740565e+01
1.778564707212207168e+02 1.980003004750746527e+02 1.576044024633320078e+02 6.526111807566049094e+01
1.778669280229792662e+02 1.980101962173372101e+02 1.576147634574435870e+02 6.526340403752783459e+01
1.778773779759202966e+02 1.980200863700861476e+02 1.576251275016784632e+02 6.526569988760297747e+01
1.778878205655673810e+02 1.980299709776771806e+02 1.576354945380755055e+02 6.526800565396781906e+01
1.778982557781678224e+02 1.980398500845836054e+02 1.576458645085505736e+02 6.527032136398590012e+01
1.779086836006876240e+02 1.980497237353908133e+02 1.576562373549037375e+02 6.527264704430574227e+01
1.779191040208065431e+02 1.980595919747909193e+02 1.576666130188262400e+02 6.527498272086423015e+01
1.779295170269128903e+02 1.980694548475773900e+02 1.576769914419076883e+02 6.527732841888996518e+01
1.779399226080983851e+02 1.980793123986397291e+02 1.576873725656430452e+02 6.527968416290676146e+01
1.779503207541527559e+02 1.980891646729583613e+02 1.576977563314397059e+02 6.528204997673709897e+01
1.779607114555583962e+02 1.980990117155994312e+02 1.577081426806244053e+02 6.528442588350567632e+01
1.779710947034849369e+02 1.981088535717097727e+02 1.577185315544503226e+02 6.528681190564290659e+01
1.779814704897835895e+02 1.981186902865118782e+02 1.577289228941038743e+02 6.528920806488858375e+01
1.779918388069816615e+02 1.981285219052990669e+02 1.577393166407117917e+02 6.529161438229542114e+01
1.780021996482767577e+02 1.981383484734305398e+02 1.577497127353478845e+02 6.529403087823274632e+01
1.780125530075310394e+02 1.981481700363267464e+02 1.577601111190399763e+02 6.529645757239019588e+01
1.780228988792654263e+02 1.981579866394645251e+02 1.577705117327766402e+02 6.529889448378136763e+01
1.780332372586537417e+02 1.981677983283725837e+02 1.577809145175140486e+02 6.530134163074758646e+01
1.780435681415166584e+02 1.981776051486269239e+02 1.577913194141827375e+02 6.530379903096167027e+01
1.780538915243157589e+02 1.981874071458462936e+02 1.578017263636942005e+02 6.530626670143170998e+01
1.780642074041475098e+02 1.981972043656878668e+02 1.578121353069477095e+02 6.530874465850484967e+01
1.780745157787370943e+02 1.982069968538428384e+02 1.578225461848368525e+02 6.531123291787115193e+01
1.780848166464322162e+02 1.982167846560321607e+02 1.578329589382560982e+02 6.531373149456743477e+01
1.780951100061969896e+02 1.982265678180023656e+02 1.578433735081074474e+02 6.531624040298110856e+01
1.781053958576056289e+02 1.982363463855213865e+02 1.578537898353067988e+02 6.531875965685411245e+01
1.781156742008361675e+02 1.982461204043744942e+02 1.578642078607904864e+02 6.532128926928677970e+01
1.781259450366640920e+02 1.982558899203603460e+02 1.578746275255217029e+02 6.532382925274180252e+01
1.781362083664560032e+02 1.982656549792870635e+02 1.578850487704967804e+02 6.532637961904811164e+01
1.781464641921632222e+02 1.982754156269683108e+02 1.578954715367515291e+02 6.532894037940489795e+01
1.781567125163153378e+02 1.982851719092195424e+02 1.579058957653675748e+02 6.533151154438550634e+01
1.781669533420137554e+02 1.982949238718543086e+02 1.579163213974784128e+02 6.533409312394145729e+01
1.781771866729251883e+02 1.983046715606805606e+02 1.579267483742757179e+02 6.533668512740644019e+01
1.781874125132751487e+02 1.983144150214970693e+02 1.579371766370153694e+02 6.533928756350029232e+01
1.781976308678414398e+02 1.983241543000899298e+02 1.579476061270234766e+02 6.534190044033302058e+01
1.782078417419475613e+02 1.983338894422290934e+02 1.579580367857024044e+02 6.534452376540882312e+01
1.782180451414561446e+02 1.983436204936649574e+02 1.579684685545367131e+02 6.534715754563009682e+01
1.782282410727623301e+02 1.983533475001250395e+02 1.579789013750990136e+02 6.534980178730150158e+01
1.782384295427872587e+02 1.983630705073107947e+02 1.579893351890558222e+02 6.535245649613399621e+01
1.782486105589713929e+02 1.983727895608943186e+02 1.579997699381733014e+02 6.535512167724886012e+01
1.782587841292678377e+02 1.983825047065153058e+02 1.580102055643229164e+02 6.535779733518180024e+01
1.782689502621358315e+02 1.983922159897779238e+02 1.580206420094871476e+02 6.536048347388694424e+01
1.782791089665340394e+02 1.984019234562478005e+02 1.580310792157650326e+02 6.536318009674096174e+01
1.782892602519139018e+02 1.984116271514491814e+02 1.580415171253776805e+02 6.536588720654708595e+01
1.782994041282130127e+02 1.984213271208619176e+02 1.580519556806737000e+02 6.536860480553920638e+01
1.783095406058485253e+02 1.984310234099187085e+02 1.580623948241346568e+02 6.537133289538593317e+01
1.783196696957104450e+02 1.984407160640024017e+02 1.580728344983803311e+02 6.537407147719464717e+01
1.783297914091550354e+02 1.984504051284431796e+02 1.580832746461740044e+02 6.537682055151559268e+01
1.783399057579981957e+02 1.984600906485160294e+02 1.580937152104276606e+02 6.537958011834594174e+01
1.783500127545088105e+02 1.984697726694380719e+02 1.581041561342070736e+02 6.538235017713388686e+01
1.783601124114021559e+02 1.984794512363661454e+02 1.581145973607368944e+02 6.538513072678266269e+01
1.783702047418333620e+02 1.984891263943942192e+02 1.581250388334056254e+02 6.538792176565463876e+01
1.783802897593907346e+02 1.984987981885511488e+02 1.581354804957705653e+02 6.539072329157539798e+01
1.783903674780892175e+02 1.985084666637981456e+02 1.581459222915626697e+02 6.539353530183778673e+01
1.784004379123638842e+02 1.985181318650266462e+02 1.581563641646912970e+02 6.539635779320596498e+01
1.784105010770633726e+02 1.985277938370560094e+02 1.581668060592489553e+02 6.539919076191947056e+01
1.784205569874433479e+02 1.985374526246312996e+02 1.581772479195159065e+02 6.540203420369725507e+01
1.784306056591600225e+02 1.985471082724212408e+02 1.581876896899647988e+02 6.540488811374177658e+01
1.784406471082636756e+02 1.985567608250161129e+02 1.581981313152651012e+02 6.540775248674296449e+01
1.784506813511922303e+02 1.985664103269257055e+02 1.582085727402875932e+02 6.541062731688234066e+01
1.784607084047648016e+02 1.985760568225773852e+02 1.582190139101086856e+02 6.541351259783697003e+01
1.784707282861753015e+02 1.985857003563142200e+02 1.582294547700147689e+02 6.541640832278355333e+01
1.784807410129861012e+02 1.985953409723930463e+02 1.582398952655063056e+02 6.541931448440239194e+01
1.784907466031215790e+02 1.986049787149827068e+02 1.582503353423021224e+02 6.542223107488140954e+01
1.785007450748619817e+02 1.986146136281622887e+02 1.582607749463433890e+02 6.542515808592017379e+01
1.785107364468369440e+02 1.986242457559194179e+02 1.582712140237975973e+02 6.542809550873387536e+01
1.785207207380194063e+02 1.986338751421485540e+02 1.582816525210625400e+02 6.543104333405730699e+01
1.785306979677193056e+02 1.986435018306494840e+02 1.582920903847701766e+02 6.543400155214885672e+01
1.785406681555774071e+02 1.986531258651256451e+02 1.583025275617902992e+02 6.543697015279447271e+01
1.785506313215591376e+02 1.986627472891826756e+02 1.583129639992343982e+02 6.543994912531161390e+01
1.785605874859485311e+02 1.986723661463269650e+02 1.583233996444591298e+02 6.544293845855320058e+01
1.785705366693420899e+02 1.986819824799642049e+02 1.583338344450699537e+02 6.544593814091156503e+01
1.785804788926427875e+02 1.986915963333979960e+02 1.583442683489246576e+02 6.544894816032237372e+01
1.785904141770540434e+02 1.987012077498285691e+02 1.583547013041366540e+02 6.545196850426853530e+01
1.786003425440737828e+02 1.987108167723514782e+02 1.583651332590783909e+02 6.545499915978415117e+01
1.786102640154885250e+02 1.987204234439563493e+02 1.583755641623845634e+02 6.545804011345835249e+01
1.786201786133674432e+02 1.987300278075257154e+02 1.583859939629553821e+02 6.546109135143925073e+01
1.786300863600566231e+02 1.987396299058338229e+02 1.583964226099595862e+02 6.546415285943774620e+01
1.786399872781732370e+02 1.987492297815455800e+02 1.584068500528375125e+02 6.546722462273146448e+01
1.786498813905997167e+02 1.987588274772154193e+02 1.584172762413041085e+02 6.547030662616855068e+01
1.786597687204781835e+02 1.987684230352863040e+02 1.584277011253517458e+02 6.547339885417154903e+01
1.786696492912047063e+02 1.987780164980887889e+02 1.584381246552530911e+02 6.547650129074119718e+01
1.786795231264237032e+02 1.987876079078399982e+02 1.584485467815638344e+02 6.547961391946026311e+01
1.786893902500223703e+02 1.987971973066427438e+02 1.584589674551253609e+02 6.548273672349735364e+01
1.786992506861251400e+02 1.988067847364846727e+02 1.584693866270673368e+02 6.548586968561066612e+01
1.787091044590882802e+02 1.988163702392374717e+02 1.584798042488102396e+02 6.548901278815182536e+01
1.787189515934943813e+02 1.988259538566559854e+02 1.584902202720678588e+02 6.549216601306960683e+01
1.787287921141470406e+02 1.988355356303775352e+02 1.585006346488495694e+02 6.549532934191367417e+01
1.787386260460655194e+02 1.988451156019212078e+02 1.585110473314627484e+02 6.549850275583835923e+01
1.787484534144794281e+02 1.988546938126871169e+02 1.585214582725149342e+02 6.550168623560634273e+01
1.787582742448235535e+02 1.988642703039558057e+02 1.585318674249160438e+02 6.550487976159240588e+01
1.787680885627326290e+02 1.988738451168876509e+02 1.585422747418804477e+02 6.550808331378708260e+01
1.787778963940362189e+02 1.988834182925222080e+02 1.585526801769290159e+02 6.551129687180035432e+01
1.787876977647536592e+02 1.988929898717777860e+02 1.585630836838910227e+02 6.551452041486533062e+01
1.787974927010890269e+02 1.989025598954508496e+02 1.585734852169060503e+02 6.551775392184188718e+01
1.788072812294261098e+02 1.989121284042155935e+02 1.585838847304258366e+02 6.552099737122028955e+01
1.788170633763235458e+02 1.989216954386234875e+02 1.585942821792159521e+02 6.552425074112484538e+01
1.788268391685099346e+02 1.989312610391028500e+02 1.586046775183575903e+02 6.552751400931748549e+01
1.788366086328789777e+02 1.989408252459584787e+02 1.586150707032490459e+02 6.553078715320135927e+01
1.788463717964847604e+02 1.989503880993713665e+02 1.586254616896073060e+02 6.553407014982443002e+01
1.788561286865370050e+02 1.989599496393982747e+02 1.586358504334695851e+02 6.553736297588299919e+01
1.788658793303964103e+02 1.989695099059715346e+02 1.586462368911946328e+02 6.554066560772527339e+01
1.788756237555700466e+02 1.989790689388987914e+02 1.586566210194641258e+02 6.554397802135488860e+01
1.788853619897067802e+02 1.989886267778626916e+02 1.586670027752839474e+02 6.554730019243443451e+01
1.788950940605927826e+02 1.989981834624207693e+02 1.586773821159853526e+02 6.555063209628893617e+01
1.789048199961470687e+02 1.990077390320052473e+02 1.586877589992261619e+02 6.555397370790934986e+01
1.789145398244171190e+02 1.990172935259228950e+02 1.586981333829918128e+02 6.555732500195598789e+01
1.789242535735744752e+02 1.990268469833549148e+02 1.587085052255963831e+02 6.556068595276201449e+01
1.789339612719105048e+02 1.990363994433568848e+02 1.587188744856835285e+02 6.556405653433685643e+01
1.789436629478321379e+02 1.990459509448585891e+02 1.587292411222273927e+02 6.556743672036962778e+01
1.789533586298576893e+02 1.990555015266641306e+02 1.587396050945334309e+02 6.557082648423249793e+01
1.789630483466127089e+02 1.990650512274518178e+02 1.587499663622391211e+02 6.557422579898411641e+01
1.789727321268258606e+02 1.990746000857741649e+02 1.587603248853147875e+02 6.557763463737293819e+01
1.789824099993250002e+02 1.990841481400580335e+02 1.587706806240641129e+02 6.558105297184060589e+01
1.789920819930331106e+02 1.990936954286045761e+02 1.587810335391248486e+02 6.558448077452524672e+01
1.790017481369643804e+02 1.991032419895894066e+02 1.587913835914692129e+02 6.558791801726479775e+01
1.790114084602203945e+02 1.991127878610626567e+02 1.588017307424044304e+02 6.559136467160030293e+01
1.790210629919862413e+02 1.991223330809491472e+02 1.588120749535731591e+02 6.559482070877920989e+01
1.790307117615268453e+02 1.991318776870485010e+02 1.588224161869538023e+02 6.559828609975861013e+01
1.790403547981831309e+02 1.991414217170353425e+02 1.588327544048608218e+02 6.560176081520846481e+01
1.790499921313684695e+02 1.991509652084594677e+02 1.588430895699449650e+02 6.560524482551485903e+01
1.790596237905650128e+02 1.991605081987461006e+02 1.588534216451934640e+02 6.560873810078318513e+01
1.790692498053201689e+02 1.991700507251960914e+02 1.588637505939301207e+02 6.561224061084138270e+01
1.790788702052430494e+02 1.991795928249862300e+02 1.588740763798154489e+02 6.561575232524303658e+01
1.790884850200010874e+02 1.991891345351694156e+02 1.588843989668466747e+02 6.561927321327057427e+01
1.790980942793165696e+02 1.991986758926750838e+02 1.588947183193577075e+02 6.562280324393839237e+01
1.791076980129633398e+02 1.992082169343094336e+02 1.589050344020189982e+02 6.562634238599598291e+01
1.791172962507634452e+02 1.992177576967557968e+02 1.589153471798375108e+02 6.562989060793100293e+01
1.791268890225839243e+02 1.992272982165749795e+02 1.589256566181564665e+02 6.563344787797240087e+01
1.791364763583336241e+02 1.992368385302056311e+02 1.589359626826551164e+02 6.563701416409341505e+01
1.791460582879600167e+02 1.992463786739646139e+02 1.589462653393484857e+02 6.564058943401467161e+01
1.791556348414461297e+02 1.992559186840474297e+02 1.589565645545870325e+02 6.564417365520718306e+01
1.791652060488074767e+02 1.992654585965286742e+02 1.589668602950562502e+02 6.564776679489536093e+01
1.791747719400890730e+02 1.992749984473624068e+02 1.589771525277762976e+02 6.565136882006000008e+01
1.791843325453624516e+02 1.992845382723826333e+02 1.589874412201014593e+02 6.565497969744123452e+01
1.791938878947228488e+02 1.992940781073037613e+02 1.589977263397196623e+02 6.565859939354149333e+01
1.792034380182862492e+02 1.993036179877211396e+02 1.590080078546519360e+02 6.566222787462844224e+01
1.792129829461866564e+02 1.993131579491114849e+02 1.590182857332517585e+02 6.566586510673788268e+01
1.792225227085732797e+02 1.993226980268334216e+02 1.590285599442044315e+02 6.566951105567665081e+01
1.792320573356079194e+02 1.993322382561280222e+02 1.590388304565263979e+02 6.567316568702545965e+01
1.792415868574621811e+02 1.993417786721193181e+02 1.590490972395644746e+02 6.567682896614179811e+01
1.792511113043149749e+02 1.993513193098149259e+02 1.590593602629951420e+02 6.568050085816273054e+01
1.792606307063498718e+02 1.993608602041065012e+02 1.590696194968236910e+02 6.568418132800771048e+01
1.792701450937526317e+02 1.993704013897703931e+02 1.590798749113833139e+02 6.568787034038140860e+01
1.792796544967087300e+02 1.993799429014682687e+02 1.590901264773343087e+02 6.569156785977644120e+01
1.792891589454008567e+02 1.993894847737476539e+02 1.591003741656631121e+02 6.569527385047614132e+01
1.792986584700066146e+02 1.993990270410425580e+02 1.591106179476812770e+02 6.569898827655732987e+01
1.793081531006961598e+02 1.994085697376741280e+02 1.591208577950245342e+02 6.570271110189295882e+01
1.793176428676298997e+02 1.994181128978512731e+02 1.591310936796517126e+02 6.570644229015489657e+01
1.793271278009562479e+02 1.994276565556713479e+02 1.591413255738436874e+02 6.571018180481651427e+01
1.793366079308094072e+02 1.994372007451207480e+02 1.591515534502022433e+02 6.571392960915540016e+01
1.793460832873072377e+02 1.994467455000756786e+02 1.591617772816489094e+02 6.571768566625598851e+01
1.793555539005490971e+02 1.994562908543027220e+02 1.591719970414238503e+02 6.572144993901216026e+01
1.793650198006137941e+02 1.994658368414596339e+02 1.591822127030845877e+02 6.572522239012984357e+01
1.793744810175575424e+02 1.994753834950959686e+02 1.591924242405047494e+02 6.572900298212958603e+01
1.793839375814119705e+02 1.994849308486538746e+02 1.592026316278728473e+02 6.573279167734912676e+01
1.793933895221821899e+02 1.994944789354687202e+02 1.592128348396909701e+02 6.573658843794592599e+01
1.794028368698448901e+02 1.995040277887698892e+02 1.592230338507733620e+02 6.574039322589968037e+01
1.794122796543463778e+02 1.995135774416814911e+02 1.592332286362451441e+02 6.574420600301480988e+01
1.794217179056009002e+02 1.995231279272231006e+02 1.592434191715408645e+02 6.574802673092294469e+01
1.794311516534887119e+02 1.995326792783105532e+02 1.592536054324031340e+02 6.575185537108538369e+01
1.794405809278544552e+02 1.995422315277566838e+02 1.592637873948811489e+02 6.575569188479551030e+01
1.794500057585053412e+02 1.995517847082720380e+02 1.592739650353291552e+02 6.575953623318123675e+01
1.794594261752095861e+02 1.995613388524657523e+02 1.592841383304050566e+02 6.576338837720737729e+01
1.794688422076946495e+02 1.995708939928462939e+02 1.592943072570688230e+02 6.576724827767802140e+01
1.794782538856457847e+02 1.995804501618221707e+02 1.593044717925809266e+02 6.577111589523890700e+01
1.794876612387043622e+02 1.995900073917028976e+02 1.593146319145008079e+02 6.577499119037975106e+01
1.794970642964664194e+02 1.995995657146996223e+02 1.593247876006852266e+02 6.577887412343655171e+01
1.795064630884811550e+02 1.996091251629260626e+02 1.593349388292867275e+02 6.578276465459387623e+01
1.795158576442495075e+02 1.996186857683992457e+02 1.593450855787519345e+02 6.578666274388714896e+01
1.795252479932227061e+02 1.996282475630403610e+02 1.593552278278198457e+02 6.579056835120491087e+01
1.795346341648009343e+02 1.996378105786755839e+02 1.593653655555202420e+02 6.579448143629105061e+01
1.795440161883319661e+02 1.996473748470369003e+02 1.593754987411719526e+02 6.579840195874699305e+01
1.795533940931098869e+02 1.996569403997629593e+02 1.593856273643810653e+02 6.580232987803390188e+01
1.795627679083737860e+02 1.996665072683998687e+02 1.593957514050392490e+02 6.580626515347488237e+01
1.795721376633065631e+02 1.996760754844021051e+02 1.594058708433220204e+02 6.581020774425708453e+01
1.795815033870337061e+02 1.996856450791332804e+02 1.594159856596868963e+02 6.581415760943387738e+01
1.795908651086221255e+02 1.996952160838670807e+02 1.594260958348716315e+02 6.581811470792693797e+01
1.796002228570790180e+02 1.997047885297880327e+02 1.594362013498923716e+02 6.582207899852835453e+01
1.796095766613507578e+02 1.997143624479924711e+02 1.594463021860418905e+02 6.582605043990265870e+01
1.796189265503218451e+02 1.997239378694893048e+02 1.594563983248877150e+02 6.583002899058894286e+01
1.796282725528138258e+02 1.997335148252008992e+02 1.594664897482702202e+02 6.583401460900284974e+01
1.796376146975843824e+02 1.997430933459640414e+02 1.594765764383008388e+02 6.583800725343856186e+01
1.796469530133261969e+02 1.997526734625306517e+02 1.594866583773601008e+02 6.584200688207086216e+01
1.796562875286661551e+02 1.997622552055688061e+02 1.594967355480958133e+02 6.584601345295702401e+01
1.796656182721643518e+02 1.997718386056635609e+02 1.595068079334210722e+02 6.585002692403881497e+01
1.796749452723132379e+02 1.997814236933177483e+02 1.595168755165123855e+02 6.585404725314442942e+01
1.796842685575367113e+02 1.997910104989530282e+02 1.595269382808077410e+02 6.585807439799035023e+01
1.796935881561893495e+02 1.998005990529105986e+02 1.595369962100045882e+02 6.586210831618329564e+01
1.797029040965555566e+02 1.998101893854521904e+02 1.595470492880580196e+02 6.586614896522205242e+01
1.797122164068488530e+02 1.998197815267609485e+02 1.595570974991786386e+02 6.587019630249936597e+01
1.797215251152111080e+02 1.998293755069422275e+02 1.595671408278307410e+02 6.587425028530371662e+01
1.797308302497117722e+02 1.998389713560246150e+02 1.595771792587302400e+02 6.587831087082118131e+01
1.797401318383472244e+02 1.998485691039606991e+02 1.595872127768426765e+02 6.588237801613720990e+01
1.797494299090401739e+02 1.998581687806280343e+02 1.595972413673812298e+02 6.588645167823837312e+01
1.797587244896388938e+02 1.998677704158300230e+02 1.596072650158047281e+02 6.589053181401416737e+01
1.797680156079167091e+02 1.998773740392967682e+02 1.596172837078156306e+02 6.589461838025870577e+01
1.797773032915713998e+02 1.998869796806859824e+02 1.596272974293579807e+02 6.589871133367243772e+01
1.797865875682246042e+02 1.998965873695839264e+02 1.596373061666153887e+02 6.590281063086388258e+01
1.797958684654213073e+02 1.999061971355062042e+02 1.596473099060090135e+02 6.590691622835124974e+01
1.798051460106293291e+02 1.999158090078987868e+02 1.596573086341955161e+02 6.591102808256412970e+01
1.798144202312388416e+02 1.999254230161387511e+02 1.596673023380650136e+02 6.591514614984514253e+01
1.798236911545619137e+02 1.999350391895353027e+02 1.596772910047390042e+02 6.591927038645151526e+01
1.798329588078320285e+02 1.999446575573306006e+02 1.596872746215683776e+02 6.592340074855673038e+01
1.798422232182037135e+02 1.999542781487006380e+02 1.596972531761313405e+02 6.592753719225206055e+01
1.798514844127521428e+02 1.999639009927561517e+02 1.597072266562312848e+02 6.593167967354817449e+01
1.798607424184727677e+02 1.999735261185435320e+02 1.597171950498948263e+02 6.593582814837665751e+01
1.798699972622809184e+02 1.999831535550456465e+02 1.597271583453697019e+02 6.593998257259153206e+01
1.798792489710115490e+02 1.999927833311827499e+02 1.597371165311226946e+02 6.594414290197079254e+01
1.798884975714189238e+02 2.000024154758134216e+02 1.597470695958375870e+02 6.594830909221785475e+01
1.798977430901762773e+02 2.000120500177353904e+02 1.597570175284130585e+02 6.595248109896306232e+01
1.799069855538755576e+02 2.000216869856863866e+02 1.597669603179606952e+02 6.595665887776512193e+01
1.799162249890272847e+02 2.000313264083450804e+02 1.597768979538028304e+02 6.596084238411255285e+01
1.799254614220602093e+02 2.000409683143319342e+02 1.597868304254705265e+02 6.596503157342507961e+01
1.799346948793211709e+02 2.000506127322100554e+02 1.597967577227014999e+02 6.596922640105503888e+01
1.799439253870748701e+02 2.000602596904861059e+02 1.598066798354380182e+02 6.597342682228877209e+01
1.799531529715037550e+02 2.000699092176111265e+02 1.598165967538249106e+02 6.597763279234798972e+01
1.799623776587078510e+02 2.000795613419813890e+02 1.598265084682074075e+02 6.598184426639110711e+01
1.799715994747046466e+02 2.000892160919393348e+02 1.598364149691291800e+02 6.598606119951458027e+01
1.799808184454289517e+02 2.000988734957743702e+02 1.598463162473302077e+02 6.599028354675419905e+01
1.799900345967328690e+02 2.001085335817237478e+02 1.598562122937447043e+02 6.599451126308642301e+01
1.799992479543856518e+02 2.001181963779733621e+02 1.598661030994990995e+02 6.599874430342961773e+01
1.800084585440737044e+02 2.001278619126586875e+02 1.598759886559100210e+02 6.600298262264533378e+01
1.800176663914004962e+02 2.001375302138655741e+02 1.598858689544821630e+02 6.600722617553954308e+01
1.800268715218865623e+02 2.001472013096310434e+02 1.598957439869062682e+02 6.601147491686388946e+01
1.800360739609695315e+02 2.001568752279442549e+02 1.599056137450571100e+02 6.601572880131686816e+01
1.800452737340040983e+02 2.001665519967471880e+02 1.599154782209914174e+02 6.601998778354504793e+01
1.800544708662620508e+02 2.001762316439355516e+02 1.599253374069458857e+02 6.602425181814423638e+01
1.800636653829323279e+02 2.001859141973596365e+02 1.599351912953351018e+02 6.602852085966064521e+01
1.800728573091210478e+02 2.001955996848250834e+02 1.599450398787495260e+02 6.603279486259204134e+01
1.800820466698516498e+02 2.002052881340936779e+02 1.599548831499535027e+02 6.603707378138885531e+01
1.800912334900649228e+02 2.002149795728842605e+02 1.599647211018831570e+02 6.604135757045534660e+01
1.801004177946191191e+02 2.002246740288734088e+02 1.599745537276445191e+02 6.604564618415064103e+01
1.801095996082900683e+02 2.002343715296963182e+02 1.599843810205114210e+02 6.604993957678988181e+01
1.801187789557713472e+02 2.002440721029475696e+02 1.599942029739235068e+02 6.605423770264523853e+01
1.801279558616743941e+02 2.002537757761819819e+02 1.600040195814842718e+02 6.605854051594701559e+01
1.801371303505286505e+02 2.002634825769152940e+02 1.600138308369590732e+02 6.606284797088466121e+01
1.801463024467817604e+02 2.002731925326249893e+02 1.600236367342731114e+02 6.606716002160777634e+01
1.801554721747997689e+02 2.002829056707511484e+02 1.600334372675095267e+02 6.607147662222719475e+01
1.801646395588672931e+02 2.002926220186970738e+02 1.600432324309073522e+02 6.607579772681589247e+01
1.801738046231877490e+02 2.003023416038302003e+02 1.600530222188596383e+02 6.608012328941003943e+01
1.801829673918835510e+02 2.003120644534827193e+02 1.600628066259114348e+02 6.608445326400993736e+01
1.801921278889963673e+02 2.003217905949524322e+02 1.600725856467578581e+02 6.608878760458098611e+01
1.802012861384874043e+02 2.003315200555034608e+02 1.600823592762421868e+02 6.609312626505460742e+01
1.802104421642375769e+02 2.003412528623669573e+02 1.600921275093539293e+02 6.609746919932919695e+01
1.802195959900478783e+02 2.003509890427418725e+02 1.601018903412268912e+02 6.610181636127101967e+01
1.802287476396395505e+02 2.003607286237957226e+02 1.601116477671372422e+02 6.610616770471513348e+01
1.802378971366545102e+02 2.003704716326651862e+02 1.601213997825016691e+02 6.611052318346625611e+01
1.802470445046555767e+02 2.003802180964569573e+02 1.601311463828754427e+02 6.611488275129964620e+01
1.802561897671267559e+02 2.003899680422483414e+02 1.601408875639505425e+02 6.611924636196198435e+01
1.802653329474736097e+02 2.003997214970880520e+02 1.601506233215537520e+02 6.612361396917221157e+01
1.802744740690236256e+02 2.004094784879967790e+02 1.601603536516448401e+02 6.612798552662235352e+01
1.802836131550265009e+02 2.004192390419680123e+02 1.601700785503147131e+02 6.613236098797838736e+01
1.802927502286544836e+02 2.004290031859686394e+02 1.601797980137834543e+02 6.613674030688102334e+01
1.803018853130028560e+02 2.004387709469395986e+02 1.601895120383986466e+02 6.614112343694651486e+01
1.803110184310901332e+02 2.004485423517965899e+02 1.601992206206334117e+02 6.614551033176745420e+01
1.803201496058586315e+02 2.004583174274307282e+02 1.602089237570846763e+02 6.614990094491356842e+01
1.803292788601746963e+02 2.004680962007091409e+02 1.602186214444712959e+02 6.615429522993247247e+01
1.803384062168291848e+02 2.004778786984756778e+02 1.602283136796322935e+02 6.615869314035042237e+01
1.803475316985379209e+02 2.004876649475515080e+02 1.602380004595250682e+02 6.616309462967308264e+01
1.803566553279420077e+02 2.004974549747356889e+02 1.602476817812236334e+02 6.616749965138626521e+01
1.803657771276083110e+02 2.005072488068058476e+02 1.602573576419167694e+02 6.617190815895665423e+01
1.803748971200299422e+02 2.005170464705188067e+02 1.602670280389063464e+02 6.617632010583248814e+01
1.803840153276265710e+02 2.005268479926110956e+02 1.602766929696055627e+02 6.618073544544434128e+01
1.803931317727450221e+02 2.005366533997996328e+02 1.602863524315371535e+02 6.618515413120576341e+01
1.804022464776596166e+02 2.005464627187822089e+02 1.602960064223317431e+02 6.618957611651399020e+01
1.804113594645727119e+02 2.005562759762381404e+02 1.603056549397260824e+02 6.619400135475063962e+01
1.804204707556151277e+02 2.005660931988287814e+02 1.603152979815613435e+02 6.619842979928233717e+01
1.804295803728466581e+02 2.005759144131980918e+02 1.603249355457814147e+02 6.620286140346142645e+01
1.804386883382565543e+02 2.005857396459731774e+02 1.603345676304312235e+02 6.620729612062660863e+01
1.804477946737640082e+02 2.005955689237648301e+02 1.603441942336551165e+02 6.621173390410359616e+01
1.804568994012186636e+02 2.006054022731680391e+02 1.603538153536951540e+02 6.621617470720570964e+01
1.804660025424010712e+02 2.006152397207625029e+02 1.603634309888894052e+02 6.622061848323455990e+01
1.804751041190233138e+02 2.006250812931131691e+02 1.603730411376704126e+02 6.622506518548065912e+01
1.804842041527293759e+02 2.006349270167706322e+02 1.603826457985635159e+02 6.622951476722401765e+01
1.804933026650958254e+02 2.006447769182717593e+02 1.603922449701852031e+02 6.623396718173475506e+01
1.805023996776322122e+02 2.006546310241400306e+02 1.604018386512415759e+02 6.623842238227371126e+01
1.805114952117816927e+02 2.006644893608860514e+02 1.604114268405267012e+02 6.624288032209305754e+01
1.805205892889215420e+02 2.006743519550080634e+02 1.604210095369210762e+02 6.624734095443683657e+01
1.805296819303636653e+02 2.006842188329922578e+02 1.604305867393899803e+02 6.625180423254160189e+01
1.805387731573552230e+02 2.006940900213133432e+02 1.604401584469820250e+02 6.625627010963694374e+01
1.805478629910791142e+02 2.007039655464348300e+02 1.604497246588274777e+02 6.626073853894608590e+01
1.805569514526546300e+02 2.007138454348095422e+02 1.604592853741368685e+02 6.626520947368645409e+01
1.805660385631379086e+02 2.007237297128799867e+02 1.604688405921993706e+02 6.626968286707020184e+01
1.805751243435226172e+02 2.007336184070786942e+02 1.604783903123813218e+02 6.627415867230480728e+01
1.805842088147404638e+02 2.007435115438286459e+02 1.604879345341247188e+02 6.627863684259361321e+01
