x1 x2 x3
1.766790318004422602e+02 1.964442892171179835e+02 1.569137731665323372e+02
1.766890317997006719e+02 1.964545299934357558e+02 1.569235323909561544e+02
1.766990317989606751e+02 1.964647707472793456e+02 1.569332916378525624e+02
1.767090317982222700e+02 1.964750114789208340e+02 1.569430509069494803e+02
1.767190317974854281e+02 1.964852521886321881e+02 1.569528101979749692e+02
1.767290317967501778e+02 1.964954928766852333e+02 1.569625695106571754e+02
1.767390317960164907e+02 1.965057335433516812e+02 1.569723288447244158e+02
1.767490317952843668e+02 1.965159741889031295e+02 1.569820881999050641e+02
1.767590317945538061e+02 1.965262148136110909e+02 1.569918475759276646e+02
1.767690317938248086e+02 1.965364554177469074e+02 1.570016069725208183e+02
1.767790317930973742e+02 1.965466960015818358e+02 1.570113663894132969e+02
1.767890317923715031e+02 1.965569365653870477e+02 1.570211258263339573e+02
1.767990317916471668e+02 1.965671771094335440e+02 1.570308852830117701e+02
1.768090317909243936e+02 1.965774176339922690e+02 1.570406447591758194e+02
1.768190317902031552e+02 1.965876581393340246e+02 1.570504042545552750e+02
1.768290317894834516e+02 1.965978986257295276e+02 1.570601637688794483e+02
1.768390317887652827e+02 1.966081390934493811e+02 1.570699233018777647e+02
1.768490317880486487e+02 1.966183795427640746e+02 1.570796828532797065e+02
1.768590317873335493e+02 1.966286199739439837e+02 1.570894424228148694e+02
1.768690317866199848e+02 1.966388603872594274e+02 1.570992020102129914e+02
1.768790317859079266e+02 1.966491007829805824e+02 1.571089616152038957e+02
1.768890317851974032e+02 1.966593411613775402e+02 1.571187212375174909e+02
1.768990317844883862e+02 1.966695815227202786e+02 1.571284808768837706e+02
1.769090317837808755e+02 1.966798218672786902e+02 1.571382405330328709e+02
1.769190317830748711e+02 1.966900621953225539e+02 1.571480002056950127e+02
1.769290317823703731e+02 1.967003025071215916e+02 1.571577598946004741e+02
1.769390317816673814e+02 1.967105428029453833e+02 1.571675195994796752e+02
1.769490317809658961e+02 1.967207830830634521e+02 1.571772793200630929e+02
1.769590317802658888e+02 1.967310233477452073e+02 1.571870390560813462e+02
1.769690317795673877e+02 1.967412635972599730e+02 1.571967988072650826e+02
1.769790317788703646e+02 1.967515038318769882e+02 1.572065585733450916e+02
1.769890317781748195e+02 1.967617440518654064e+02 1.572163183540522198e+02
1.769990317774807522e+02 1.967719842574942675e+02 1.572260781491173987e+02
1.770090317767881629e+02 1.967822244490325829e+02 1.572358379582716736e+02
1.770190317760970515e+02 1.967924646267491937e+02 1.572455977812461754e+02
1.770290317754074181e+02 1.968027047909129408e+02 1.572553576177720913e+02
1.770390317747192341e+02 1.968129449417925230e+02 1.572651174675806942e+02
1.770490317740325281e+02 1.968231850796565823e+02 1.572748773304033421e+02
1.770590317733472716e+02 1.968334252047736754e+02 1.572846372059715065e+02
1.770690317726634646e+02 1.968436653174123023e+02 1.572943970940166878e+02
1.770790317719811071e+02 1.968539054178408492e+02 1.573041569942704996e+02
1.770890317713001991e+02 1.968641455063276453e+02 1.573139169064646126e+02
1.770990317706207406e+02 1.968743855831409348e+02 1.573236768303307826e+02
1.771090317699427317e+02 1.968846256485488766e+02 1.573334367656008510e+02
1.771190317692661722e+02 1.968948657028195726e+02 1.573431967120067156e+02
1.771290317685910338e+02 1.969051057462210679e+02 1.573529566692803598e+02
1.771390317679173165e+02 1.969153457790212940e+02 1.573627166371538237e+02
1.771490317672450487e+02 1.969255858014881539e+02 1.573724766153592327e+02
1.771590317665742020e+02 1.969358258138894655e+02 1.573822366036287690e+02
1.771690317659047764e+02 1.969460658164929612e+02 1.573919966016947001e+02
1.771790317652367719e+02 1.969563058095663450e+02 1.574017566092893219e+02
1.771890317645701884e+02 1.969665457933772075e+02 1.574115166261450440e+02
1.771990317639049977e+02 1.969767857681931105e+02 1.574212766519943045e+02
1.772090317632412280e+02 1.969870257342815592e+02 1.574310366865696267e+02
1.772190317625788509e+02 1.969972656919099734e+02 1.574407967296035906e+02
1.772290317619178950e+02 1.970075056413456878e+02 1.574505567808288333e+02
1.772390317612583317e+02 1.970177455828560369e+02 1.574603168399780486e+02
1.772490317606001611e+02 1.970279855167082701e+02 1.574700769067839872e+02
1.772590317599433831e+02 1.970382254431695515e+02 1.574798369809794849e+02
1.772690317592879978e+02 1.970484653625070166e+02 1.574895970622974062e+02
1.772790317586340052e+02 1.970587052749877728e+02 1.574993571504706722e+02
1.772890317579813768e+02 1.970689451808788135e+02 1.575091172452322610e+02
1.772990317573301411e+02 1.970791850804471039e+02 1.575188773463152074e+02
1.773090317566802696e+02 1.970894249739595807e+02 1.575286374534525748e+02
1.773190317560317908e+02 1.970996648616831237e+02 1.575383975663775402e+02
1.773290317553846762e+02 1.971099047438845275e+02 1.575481576848232521e+02
1.773390317547389259e+02 1.971201446208305583e+02 1.575579178085229728e+02
1.773490317540945398e+02 1.971303844927879538e+02 1.575676779372099645e+02
1.773590317534515179e+02 1.971406243600233665e+02 1.575774380706175748e+02
1.773690317528098603e+02 1.971508642228034489e+02 1.575871982084791512e+02
1.773790317521695385e+02 1.971611040813947682e+02 1.575969583505281264e+02
1.773890317515305810e+02 1.971713439360638915e+02 1.576067184964979617e+02
1.773990317508929593e+02 1.971815837870773009e+02 1.576164786461221468e+02
1.774090317502567018e+02 1.971918236347014783e+02 1.576262387991342280e+02
1.774190317496217801e+02 1.972020634792028488e+02 1.576359989552678087e+02
1.774290317489881943e+02 1.972123033208477807e+02 1.576457591142564638e+02
1.774390317483559443e+02 1.972225431599026138e+02 1.576555192758338819e+02
1.774490317477250301e+02 1.972327829966336594e+02 1.576652794397337516e+02
1.774590317470954517e+02 1.972430228313072007e+02 1.576750396056897898e+02
1.774690317464671807e+02 1.972532626641894922e+02 1.576847997734357705e+02
1.774790317458402455e+02 1.972635024955467316e+02 1.576945599427054674e+02
1.774890317452146178e+02 1.972737423256450882e+02 1.577043201132327113e+02
1.774990317445903258e+02 1.972839821547507313e+02 1.577140802847513612e+02
1.775090317439673413e+02 1.972942219831297734e+02 1.577238404569953047e+02
1.775190317433456642e+02 1.973044618110482986e+02 1.577336006296984579e+02
1.775290317427252944e+02 1.973147016387723625e+02 1.577433608025947365e+02
1.775390317421062321e+02 1.973249414665680206e+02 1.577531209754181418e+02
1.775490317414884771e+02 1.973351812947013002e+02 1.577628811479026183e+02
1.775590317408720296e+02 1.973454211234381717e+02 1.577726413197822239e+02
1.775690317402568610e+02 1.973556609530445769e+02 1.577824014907909600e+02
1.775790317396429998e+02 1.973659007837864863e+02 1.577921616606629129e+02
1.775890317390304176e+02 1.973761406159298417e+02 1.578019218291321408e+02
1.775990317384191144e+02 1.973863804497405283e+02 1.578116819959327302e+02
1.776090317378091186e+02 1.973966202854844596e+02 1.578214421607988243e+02
1.776190317372004017e+02 1.974068601234274638e+02 1.578312023234645380e+02
1.776290317365929639e+02 1.974170999638354260e+02 1.578409624836640148e+02
1.776390317359868050e+02 1.974273398069742029e+02 1.578507226411314264e+02
1.776490317353818966e+02 1.974375796531095943e+02 1.578604827956009160e+02
1.776590317347782673e+02 1.974478195025074285e+02 1.578702429468067123e+02
1.776690317341759169e+02 1.974580593554335053e+02 1.578800030944829871e+02
1.776790317335748171e+02 1.974682992121536245e+02 1.578897632383639689e+02
1.776890317329749962e+02 1.974785390729335859e+02 1.578995233781838579e+02
1.776990317323764259e+02 1.974887789380391609e+02 1.579092835136768826e+02
1.777090317317791062e+02 1.974990188077360926e+02 1.579190436445772718e+02
1.777190317311830370e+02 1.975092586822901808e+02 1.579288037706192540e+02
1.777290317305882184e+02 1.975194985619671684e+02 1.579385638915370862e+02
1.777390317299946503e+02 1.975297384470328268e+02 1.579483240070649970e+02
1.777490317294023328e+02 1.975399783377528991e+02 1.579580841169372434e+02
1.777590317288112374e+02 1.975502182343931281e+02 1.579678442208880824e+02
1.777690317282213925e+02 1.975604581372193138e+02 1.579776043186517711e+02
1.777790317276327698e+02 1.975706980464971707e+02 1.579873644099625380e+02
1.777890317270453977e+02 1.975809379624924702e+02 1.579971244945546118e+02
1.777990317264592477e+02 1.975911778854709837e+02 1.580068845721622495e+02
1.778090317258743198e+02 1.976014178156984542e+02 1.580166446425197080e+02
1.778190317252906141e+02 1.976116577534406815e+02 1.580264047053611876e+02
1.778290317247081305e+02 1.976218976989634086e+02 1.580361647604209168e+02
1.778390317241268690e+02 1.976321376525324638e+02 1.580459248074331242e+02
1.778490317235468297e+02 1.976423776144136184e+02 1.580556848461320101e+02
1.778590317229680124e+02 1.976526175848726723e+02 1.580654448762517745e+02
1.778690317223903889e+02 1.976628575641754537e+02 1.580752048975266177e+02
1.778790317218139876e+02 1.976730975525877909e+02 1.580849649096906830e+02
1.778890317212387799e+02 1.976833375503755406e+02 1.580947249124781422e+02
1.778990317206647660e+02 1.976935775578045309e+02 1.581044849056231669e+02
1.779090317200919458e+02 1.977038175751406470e+02 1.581142448888598437e+02
1.779190317195203477e+02 1.977140576026497740e+02 1.581240048619223160e+02
1.779290317189499433e+02 1.977242976405978538e+02 1.581337648245446701e+02
1.779390317183807042e+02 1.977345376892507716e+02 1.581435247764609642e+02
1.779490317178126588e+02 1.977447777488744975e+02 1.581532847174052847e+02
1.779590317172458072e+02 1.977550178197349737e+02 1.581630446471116613e+02
1.779690317166801492e+02 1.977652579020982273e+02 1.581728045653140953e+02
1.779790317161156565e+02 1.977754979962302286e+02 1.581825644717465593e+02
1.779890317155523576e+02 1.977857381023970618e+02 1.581923243661430547e+02
1.779990317149902239e+02 1.977959782208647539e+02 1.582020842482374974e+02
1.780090317144292555e+02 1.978062183518994175e+02 1.582118441177638033e+02
1.780190317138694525e+02 1.978164584957671650e+02 1.582216039744558316e+02
1.780290317133108147e+02 1.978266986527341658e+02 1.582313638180474697e+02
1.780390317127533422e+02 1.978369388230665606e+02 1.582411236482725201e+02
1.780490317121970349e+02 1.978471790070306042e+02 1.582508834648647849e+02
1.780590317116418930e+02 1.978574192048924942e+02 1.582606432675580379e+02
1.780690317110879164e+02 1.978676594169185421e+02 1.582704030560859678e+02
1.780790317105350766e+02 1.978778996433750308e+02 1.582801628301822916e+02
1.780890317099834022e+02 1.978881398845283286e+02 1.582899225895806694e+02
1.780990317094328645e+02 1.978983801406448038e+02 1.582996823340147046e+02
1.781090317088834638e+02 1.979086204119909098e+02 1.583094420632180004e+02
1.781190317083352284e+02 1.979188606988330719e+02 1.583192017769240749e+02
1.781290317077881298e+02 1.979291010014378003e+02 1.583289614748664462e+02
1.781390317072421681e+02 1.979393413200716623e+02 1.583387211567785471e+02
1.781490317066973432e+02 1.979495816550012250e+02 1.583484808223938387e+02
1.781590317061536553e+02 1.979598220064931127e+02 1.583582404714456686e+02
1.781690317056110757e+02 1.979700623748140060e+02 1.583680001036673559e+02
1.781790317050696331e+02 1.979803027602306145e+02 1.583777597187921913e+02
1.781890317045293273e+02 1.979905431630097041e+02 1.583875193165534085e+02
1.781990317039901299e+02 1.980007835834180980e+02 1.583972788966841847e+02
1.782090317034520695e+02 1.980110240217226760e+02 1.584070384589176967e+02
1.782190317029151174e+02 1.980212644781903180e+02 1.584167980029870080e+02
1.782290317023792738e+02 1.980315049530880174e+02 1.584265575286251533e+02
1.782390317018445387e+02 1.980417454466827962e+02 1.584363170355651107e+02
1.782490317013109120e+02 1.980519859592417049e+02 1.584460765235398014e+02
1.782590317007783938e+02 1.980622264910319075e+02 1.584558359922821182e+02
1.782690317002469840e+02 1.980724670423205396e+02 1.584655954415248686e+02
1.782790316997166826e+02 1.980827076133748790e+02 1.584753548710008317e+02
1.782890316991874897e+02 1.980929482044622034e+02 1.584851142804427013e+02
1.782990316986593768e+02 1.981031888158499044e+02 1.584948736695831144e+02
1.783090316981323724e+02 1.981134294478053732e+02 1.585046330381546511e+02
1.783190316976064480e+02 1.981236701005960867e+02 1.585143923858898631e+02
1.783290316970816320e+02 1.981339107744896069e+02 1.585241517125211885e+02
1.783390316965578961e+02 1.981441514697535240e+02 1.585339110177810085e+02
1.783490316960352402e+02 1.981543921866555138e+02 1.585436703014016757e+02
1.783590316955136643e+02 1.981646329254633088e+02 1.585534295631154578e+02
1.783690316949931685e+02 1.981748736864447267e+02 1.585631888026545369e+02
1.783790316944737526e+02 1.981851144698676421e+02 1.585729480197510384e+02
1.783890316939554168e+02 1.981953552759999866e+02 1.585827072141370309e+02
1.783990316934381610e+02 1.982055961051098052e+02 1.585924663855444976e+02
1.784090316929219568e+02 1.982158369574651431e+02 1.586022255337053366e+02
1.784190316924068327e+02 1.982260778333341875e+02 1.586119846583514175e+02
1.784290316918927601e+02 1.982363187329851542e+02 1.586217437592144961e+02
1.784390316913797676e+02 1.982465596566863724e+02 1.586315028360262716e+02
1.784490316908678267e+02 1.982568006047061999e+02 1.586412618885183861e+02
1.784590316903569374e+02 1.982670415773131083e+02 1.586510209164223397e+02
1.784690316898471281e+02 1.982772825747756542e+02 1.586607799194696327e+02
1.784790316893383704e+02 1.982875235973624513e+02 1.586705388973916229e+02
1.784890316888306643e+02 1.982977646453421698e+02 1.586802978499196115e+02
1.784990316883240098e+02 1.983080057189836225e+02 1.586900567767848145e+02
1.785090316878183785e+02 1.983182468185556786e+02 1.586998156777183908e+02
1.785190316873137988e+02 1.983284879443272644e+02 1.587095745524513859e+02
1.785290316868102707e+02 1.983387290965674481e+02 1.587193334007147598e+02
1.785390316863077658e+02 1.983489702755453266e+02 1.587290922222393874e+02
1.785490316858063125e+02 1.983592114815301102e+02 1.587388510167560582e+02
1.785590316853058823e+02 1.983694527147910946e+02 1.587486097839954766e+02
1.785690316848065038e+02 1.983796939755976894e+02 1.587583685236882900e+02
1.785790316843081484e+02 1.983899352642193605e+02 1.587681272355649753e+02
1.785890316838108163e+02 1.984001765809256597e+02 1.587778859193560095e+02
1.785990316833145073e+02 1.984104179259862804e+02 1.587876445747916989e+02
1.786090316828192215e+02 1.984206592996709730e+02 1.587974032016022932e+02
1.786190316823249589e+02 1.984309007022495734e+02 1.588071617995179565e+02
1.786290316818317194e+02 1.984411421339920594e+02 1.588169203682687112e+02
1.786390316813395032e+02 1.984513835951684655e+02 1.588266789075845224e+02
1.786490316808482817e+02 1.984616250860489401e+02 1.588364374171952420e+02
1.786590316803580833e+02 1.984718666069037454e+02 1.588461958968306362e+02
1.786690316798688798e+02 1.984821081580032001e+02 1.588559543462203578e+02
1.786790316793806994e+02 1.984923497396177936e+02 1.588657127650939458e+02
1.786890316788935138e+02 1.985025913520180438e+02 1.588754711531808539e+02
1.786990316784073514e+02 1.985128329954746391e+02 1.588852295102104222e+02
1.787090316779221837e+02 1.985230746702583247e+02 1.588949878359119054e+02
1.787190316774380108e+02 1.985333163766399878e+02 1.589047461300144164e+02
1.787290316769548326e+02 1.985435581148906010e+02 1.589145043922469824e+02
1.787390316764726492e+02 1.985537998852812791e+02 1.589242626223385173e+02
1.787490316759914606e+02 1.985640416880831935e+02 1.589340208200177926e+02
1.787590316755112667e+02 1.985742835235676580e+02 1.589437789850135232e+02
1.787690316750320392e+02 1.985845253920060998e+02 1.589535371170543101e+02
1.787790316745538064e+02 1.985947672936700599e+02 1.589632952158685839e+02
1.787890316740765684e+02 1.986050092288311930e+02 1.589730532811847183e+02
1.787990316736002967e+02 1.986152511977612676e+02 1.589828113127309166e+02
1.788090316731250198e+02 1.986254932007321656e+02 1.589925693102353250e+02
1.788190316726507092e+02 1.986357352380158829e+02 1.590023272734259194e+02
1.788290316721773650e+02 1.986459773098845574e+02 1.590120852020305620e+02
1.788390316717049870e+02 1.986562194166104405e+02 1.590218430957770295e+02
1.788490316712335755e+02 1.986664615584658975e+02 1.590316009543929852e+02
1.788590316707631587e+02 1.986767037357234074e+02 1.590413587776058932e+02
1.788690316702936798e+02 1.986869459486555911e+02 1.590511165651431611e+02
1.788790316698251672e+02 1.986971881975351835e+02 1.590608743167320540e+02
1.788890316693576210e+02 1.987074304826350613e+02 1.590706320320996952e+02
1.788990316688910411e+02 1.987176728042282150e+02 1.590803897109731224e+02
1.789090316684254276e+02 1.987279151625877773e+02 1.590901473530791748e+02
1.789190316679607520e+02 1.987381575579869946e+02 1.590999049581446343e+02
1.789290316674970427e+02 1.987483999906992551e+02 1.591096625258961126e+02
1.789390316670342713e+02 1.987586424609980611e+02 1.591194200560600791e+02
1.789490316665724663e+02 1.987688849691570567e+02 1.591291775483628896e+02
1.789590316661115992e+02 1.987791275154500568e+02 1.591389350025307863e+02
1.789690316656516700e+02 1.987893701001509612e+02 1.591486924182898122e+02
1.789790316651926787e+02 1.987996127235338122e+02 1.591584497953659252e+02
1.789890316647346253e+02 1.988098553858728224e+02 1.591682071334849411e+02
1.789990316642775099e+02 1.988200980874423465e+02 1.591779644323725336e+02
1.790090316638213324e+02 1.988303408285168246e+02 1.591877216917542057e+02
1.790190316633660927e+02 1.988405836093708956e+02 1.591974789113553754e+02
1.790290316629117910e+02 1.988508264302793123e+02 1.592072360909012616e+02
1.790390316624584273e+02 1.988610692915169977e+02 1.592169932301169695e+02
1.790490316620059730e+02 1.988713121933589889e+02 1.592267503287274337e+02
1.790590316615544566e+02 1.988815551360804648e+02 1.592365073864574754e+02
1.790690316611038497e+02 1.988917981199567748e+02 1.592462644030317733e+02
1.790790316606541808e+02 1.989020411452634107e+02 1.592560213781748075e+02
1.790890316602054213e+02 1.989122842122760346e+02 1.592657783116109442e+02
1.790990316597575713e+02 1.989225273212704224e+02 1.592755352030644076e+02
1.791090316593106309e+02 1.989327704725225203e+02 1.592852920522592512e+02
1.791190316588646283e+02 1.989430136663084170e+02 1.592950488589193583e+02
1.791290316584195352e+02 1.989532569029043714e+02 1.593048056227684981e+02
1.791390316579753517e+02 1.989635001825868130e+02 1.593145623435302696e+02
1.791490316575320776e+02 1.989737435056322852e+02 1.593243190209281011e+02
1.791590316570896846e+02 1.989839868723175016e+02 1.593340756546852504e+02
1.791690316566482011e+02 1.989942302829193750e+02 1.593438322445248616e+02
1.791790316562076271e+02 1.990044737377149318e+02 1.593535887901698800e+02
1.791890316557679625e+02 1.990147172369813688e+02 1.593633452913431086e+02
1.791990316553291791e+02 1.990249607809960537e+02 1.593731017477671799e+02
1.792090316548913052e+02 1.990352043700365243e+02 1.593828581591645843e+02
1.792190316544543123e+02 1.990454480043804892e+02 1.593926145252576134e+02
1.792290316540182005e+02 1.990556916843057991e+02 1.594023708457683881e+02
1.792390316535829982e+02 1.990659354100905034e+02 1.594121271204188872e+02
1.792490316531486769e+02 1.990761791820127939e+02 1.594218833489309191e+02
1.792590316527152368e+02 1.990864230003510329e+02 1.594316395310261214e+02
1.792690316522826777e+02 1.990966668653837814e+02 1.594413956664259331e+02
1.792790316518509997e+02 1.991069107773897144e+02 1.594511517548516508e+02
1.792890316514202027e+02 1.991171547366477625e+02 1.594609077960244008e+02
1.792990316509902868e+02 1.991273987434369701e+02 1.594706637896651102e+02
1.793090316505612520e+02 1.991376427980365520e+02 1.594804197354945643e+02
1.793190316501330983e+02 1.991478869007259505e+02 1.594901756332333207e+02
1.793290316497057972e+02 1.991581310517847783e+02 1.594999314826017951e+02
1.793390316492793772e+02 1.991683752514927619e+02 1.595096872833202326e+02
1.793490316488538099e+02 1.991786195001298836e+02 1.595194430351086510e+02
1.793590316484291236e+02 1.991888637979762962e+02 1.595291987376869542e+02
1.793690316480052900e+02 1.991991081453122945e+02 1.595389543907747907e+02
1.793790316475823374e+02 1.992093525424183724e+02 1.595487099940916664e+02
1.793890316471602375e+02 1.992195969895752512e+02 1.595584655473568887e+02
1.793990316467389903e+02 1.992298414870637941e+02 1.595682210502895941e+02
1.794090316463185957e+02 1.992400860351650635e+02 1.595779765026087205e+02
1.794190316458990537e+02 1.992503306341603206e+02 1.595877319040330065e+02
1.794290316454803644e+02 1.992605752843309972e+02 1.595974872542809919e+02
1.794390316450625278e+02 1.992708199859587523e+02 1.596072425530710746e+02
1.794490316446455438e+02 1.992810647393253873e+02 1.596169978001214247e+02
1.794590316442294124e+02 1.992913095447129592e+02 1.596267529951499853e+02
1.794690316438141338e+02 1.993015544024036672e+02 1.596365081378745572e+02
1.794790316433996793e+02 1.993117993126799377e+02 1.596462632280127423e+02
1.794890316429860775e+02 1.993220442758243678e+02 1.596560182652819151e+02
1.794990316425732999e+02 1.993322892921197820e+02 1.596657732493992512e+02
1.795090316421613750e+02 1.993425343618492036e+02 1.596755281800817556e+02
1.795190316417502743e+02 1.993527794852958266e+02 1.596852830570462345e+02
1.795290316413400262e+02 1.993630246627430722e+02 1.596950378800092381e+02
1.795390316409306024e+02 1.993732698944745891e+02 1.597047926486871461e+02
1.795490316405220028e+02 1.993835151807741681e+02 1.597145473627961394e+02
1.795590316401142275e+02 1.993937605219258842e+02 1.597243020220521998e+02
1.795690316397072763e+02 1.994040059182139544e+02 1.597340566261710819e+02
1.795790316393011494e+02 1.994142513699228232e+02 1.597438111748683411e+02
1.795890316388958468e+02 1.994244968773371625e+02 1.597535656678593057e+02
1.795990316384913683e+02 1.994347424407418430e+02 1.597633201048591047e+02
1.796090316380877141e+02 1.994449880604219345e+02 1.597730744855826401e+02
1.796190316376848841e+02 1.994552337366627626e+02 1.597828288097446432e+02
1.796290316372828784e+02 1.994654794697498232e+02 1.597925830770595894e+02
1.796390316368816684e+02 1.994757252599688684e+02 1.598023372872417553e+02
1.796490316364812827e+02 1.994859711076058204e+02 1.598120914400051902e+02
1.796590316360816928e+02 1.994962170129468575e+02 1.598218455350637157e+02
1.796690316356829271e+02 1.995064629762783852e+02 1.598315995721309548e+02
1.796790316352849572e+02 1.995167089978869797e+02 1.598413535509203030e+02
1.796890316348878116e+02 1.995269550780595011e+02 1.598511074711449282e+02
1.796990316344914618e+02 1.995372012170830089e+02 1.598608613325177714e+02
1.797090316340959077e+02 1.995474474152447613e+02 1.598706151347515743e+02
1.797190316337011495e+02 1.995576936728322721e+02 1.598803688775587943e+02
1.797290316333071871e+02 1.995679399901332829e+02 1.598901225606517187e+02
1.797390316329140205e+02 1.995781863674357623e+02 1.598998761837424070e+02
1.797490316325216497e+02 1.995884328050279066e+02 1.599096297465426346e+02
1.797590316321300747e+02 1.995986793031981392e+02 1.599193832487639781e+02
1.797690316317392956e+02 1.996089258622351110e+02 1.599291366901177867e+02
1.797790316313493122e+02 1.996191724824277287e+02 1.599388900703151535e+02
1.797890316309601246e+02 1.996294191640650979e+02 1.599486433890669730e+02
1.797990316305717045e+02 1.996396659074366084e+02 1.599583966460838553e+02
1.798090316301840801e+02 1.996499127128318776e+02 1.599681498410762117e+02
1.798190316297972231e+02 1.996601595805407214e+02 1.599779029737542260e+02
1.798290316294111619e+02 1.996704065108532404e+02 1.599876560438277693e+02
1.798390316290258681e+02 1.996806535040597339e+02 1.599974090510065423e+02
1.798490316286413702e+02 1.996909005604507854e+02 1.600071619949999899e+02
1.798590316282576396e+02 1.997011476803172343e+02 1.600169148755172728e+02
1.798690316278746764e+02 1.997113948639501189e+02 1.600266676922673525e+02
1.798790316274924805e+02 1.997216421116407332e+02 1.600364204449589351e+02
1.798890316271110805e+02 1.997318894236806273e+02 1.600461731333004423e+02
1.798990316267304479e+02 1.997421368003616351e+02 1.600559257570000682e+02
1.799090316263505827e+02 1.997523842419757898e+02 1.600656783157657799e+02
1.799190316259714848e+02 1.997626317488154086e+02 1.600754308093052600e+02
1.799290316255931543e+02 1.997728793211730363e+02 1.600851832373259640e+02
1.799390316252155628e+02 1.997831269593415016e+02 1.600949355995350629e+02
1.799490316248387387e+02 1.997933746636138892e+02 1.601046878956395005e+02
1.799590316244626820e+02 1.998036224342835112e+02 1.601144401253459364e+02
1.799690316240873926e+02 1.998138702716439639e+02 1.601241922883608026e+02
1.799790316237128422e+02 1.998241181759890708e+02 1.601339443843902473e+02
1.799890316233390593e+02 1.998343661476129682e+02 1.601436964131401339e+02
1.799990316229660152e+02 1.998446141868100199e+02 1.601534483743161275e+02
1.800090316225937386e+02 1.998548622938748451e+02 1.601632002676235800e+02
1.800190316222222009e+02 1.998651104691023477e+02 1.601729520927676163e+02
1.800290316218514022e+02 1.998753587127877154e+02 1.601827038494530484e+02
1.800390316214813708e+02 1.998856070252263635e+02 1.601924555373844328e+02
1.800490316211120785e+02 1.998958554067140199e+02 1.602022071562660699e+02
1.800590316207435251e+02 1.999061038575466398e+02 1.602119587058020045e+02
1.800690316203757106e+02 1.999163523780204628e+02 1.602217101856959971e+02
1.800790316200086352e+02 1.999266009684320409e+02 1.602314615956514956e+02
1.800890316196422987e+02 1.999368496290781536e+02 1.602412129353717205e+02
1.800990316192767011e+02 1.999470983602558647e+02 1.602509642045596081e+02
1.801090316189118425e+02 1.999573471622625220e+02 1.602607154029178105e+02
1.801190316185477229e+02 1.999675960353957578e+02 1.602704665301487239e+02
1.801290316181843139e+02 1.999778449799534599e+02 1.602802175859544320e+02
1.801390316178216437e+02 1.999880939962338289e+02 1.602899685700367343e+02
1.801490316174597126e+02 1.999983430845353496e+02 1.602997194820971743e+02
1.801590316170984920e+02 2.000085922451567626e+02 1.603094703218369830e+02
1.801690316167380104e+02 2.000188414783970927e+02 1.603192210889571356e+02
1.801790316163782393e+02 2.000290907845556774e+02 1.603289717831582948e+02
1.801890316160192071e+02 2.000393401639321382e+02 1.603387224041408672e+02
1.801990316156608856e+02 2.000495896168263812e+02 1.603484729516049470e+02
1.802090316153032745e+02 2.000598391435385963e+02 1.603582234252503156e+02
1.802190316149464024e+02 2.000700887443692864e+02 1.603679738247765272e+02
1.802290316145902409e+02 2.000803384196192098e+02 1.603777241498827664e+02
1.802390316142347899e+02 2.000905881695894379e+02 1.603874744002679904e+02
1.802490316138800495e+02 2.001008379945813545e+02 1.603972245756308155e+02
1.802590316135260196e+02 2.001110878948966274e+02 1.604069746756695736e+02
1.802690316131727002e+02 2.001213378708372090e+02 1.604167247000823124e+02
1.802790316128200914e+02 2.001315879227053642e+02 1.604264746485667672e+02
1.802890316124681931e+02 2.001418380508036989e+02 1.604362245208203319e+02
1.802990316121170054e+02 2.001520882554350464e+02 1.604459743165401733e+02
1.803090316117664997e+02 2.001623385369026096e+02 1.604557240354231169e+02
1.803190316114167047e+02 2.001725888955098469e+02 1.604654736771656474e+02
1.803290316110676201e+02 2.001828393315605865e+02 1.604752232414639934e+02
1.803390316107192177e+02 2.001930898453588838e+02 1.604849727280140712e+02
1.803490316103715259e+02 2.002033404372091923e+02 1.604947221365114558e+02
1.803590316100245161e+02 2.002135911074161925e+02 1.605044714666514380e+02
1.803690316096782169e+02 2.002238418562849347e+02 1.605142207181289962e+02
1.803790316093325998e+02 2.002340926841207533e+02 1.605239698906387673e+02
1.803890316089876933e+02 2.002443435912293239e+02 1.605337189838751044e+02
1.803990316086434689e+02 2.002545945779166345e+02 1.605434679975320194e+02
1.804090316082999266e+02 2.002648456444889860e+02 1.605532169313032114e+02
1.804190316079570664e+02 2.002750967912529632e+02 1.605629657848820671e+02
1.804290316076149168e+02 2.002853480185155490e+02 1.605727145579616604e+02
1.804390316072734493e+02 2.002955993265839822e+02 1.605824632502347242e+02
1.804490316069326639e+02 2.003058507157658426e+02 1.605922118613936505e+02
1.804590316065925606e+02 2.003161021863690507e+02 1.606019603911305467e+02
1.804690316062531394e+02 2.003263537387018403e+02 1.606117088391371794e+02
1.804790316059143720e+02 2.003366053730727856e+02 1.606214572051050027e+02
1.804890316055762867e+02 2.003468570897907739e+02 1.606312054887251008e+02
1.804990316052388835e+02 2.003571088891650334e+02 1.606409536896882457e+02
1.805090316049021624e+02 2.003673607715051332e+02 1.606507018076848681e+02
1.805190316045660950e+02 2.003776127371209839e+02 1.606604498424050860e+02
1.805290316042307097e+02 2.003878647863227798e+02 1.606701977935386765e+02
1.805390316038960066e+02 2.003981169194211134e+02 1.606799456607750471e+02
1.805490316035619571e+02 2.004083691367268898e+02 1.606896934438033213e+02
